timestamp_utc,model,dataset,sampler,study_seed,trial,objective,value,params_json
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,0,balanced_accuracy,0.991790,"{""n_neighbors"": 17, ""p"": 1, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,1,balanced_accuracy,0.999179,"{""n_neighbors"": 20, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,2,balanced_accuracy,0.999179,"{""n_neighbors"": 24, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,3,balanced_accuracy,0.998358,"{""n_neighbors"": 3, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,4,balanced_accuracy,0.989327,"{""n_neighbors"": 30, ""p"": 1, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,5,balanced_accuracy,0.999179,"{""n_neighbors"": 20, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,6,balanced_accuracy,0.998358,"{""n_neighbors"": 8, ""p"": 1, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,7,balanced_accuracy,0.999179,"{""n_neighbors"": 19, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,8,balanced_accuracy,0.999179,"{""n_neighbors"": 11, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,9,balanced_accuracy,0.988506,"{""n_neighbors"": 21, ""p"": 2, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,10,balanced_accuracy,0.998358,"{""n_neighbors"": 29, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,11,balanced_accuracy,0.999179,"{""n_neighbors"": 25, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,12,balanced_accuracy,0.999179,"{""n_neighbors"": 14, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,13,balanced_accuracy,0.999179,"{""n_neighbors"": 23, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,14,balanced_accuracy,0.999179,"{""n_neighbors"": 26, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,15,balanced_accuracy,0.999179,"{""n_neighbors"": 16, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,16,balanced_accuracy,0.999179,"{""n_neighbors"": 26, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,17,balanced_accuracy,0.999179,"{""n_neighbors"": 11, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,18,balanced_accuracy,0.988506,"{""n_neighbors"": 23, ""p"": 2, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,19,balanced_accuracy,0.998358,"{""n_neighbors"": 1, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,20,balanced_accuracy,0.999179,"{""n_neighbors"": 16, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,21,balanced_accuracy,0.999179,"{""n_neighbors"": 20, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,22,balanced_accuracy,0.999179,"{""n_neighbors"": 22, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,23,balanced_accuracy,0.999179,"{""n_neighbors"": 19, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,24,balanced_accuracy,0.999179,"{""n_neighbors"": 28, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,25,balanced_accuracy,0.999179,"{""n_neighbors"": 24, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,26,balanced_accuracy,0.990148,"{""n_neighbors"": 18, ""p"": 2, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,27,balanced_accuracy,0.999179,"{""n_neighbors"": 13, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,28,balanced_accuracy,0.999179,"{""n_neighbors"": 27, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,29,balanced_accuracy,0.990969,"{""n_neighbors"": 21, ""p"": 1, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,30,balanced_accuracy,0.999179,"{""n_neighbors"": 17, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,31,balanced_accuracy,0.999179,"{""n_neighbors"": 19, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,32,balanced_accuracy,0.999179,"{""n_neighbors"": 14, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,33,balanced_accuracy,0.999179,"{""n_neighbors"": 21, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,34,balanced_accuracy,0.999179,"{""n_neighbors"": 24, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,35,balanced_accuracy,0.997537,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,36,balanced_accuracy,0.999179,"{""n_neighbors"": 17, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,37,balanced_accuracy,0.999179,"{""n_neighbors"": 19, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,38,balanced_accuracy,0.990969,"{""n_neighbors"": 22, ""p"": 1, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,39,balanced_accuracy,0.998358,"{""n_neighbors"": 30, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,40,balanced_accuracy,0.999179,"{""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,41,balanced_accuracy,0.999179,"{""n_neighbors"": 10, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,42,balanced_accuracy,0.998358,"{""n_neighbors"": 6, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,43,balanced_accuracy,0.998358,"{""n_neighbors"": 3, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,44,balanced_accuracy,0.999179,"{""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,45,balanced_accuracy,0.999179,"{""n_neighbors"": 10, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,46,balanced_accuracy,0.999179,"{""n_neighbors"": 12, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,47,balanced_accuracy,0.990969,"{""n_neighbors"": 20, ""p"": 1, ""weights"": ""uniform""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,48,balanced_accuracy,0.999179,"{""n_neighbors"": 23, ""p"": 1, ""weights"": ""distance""}"
2026-07-06T16:17:58+00:00,knn,banknote,TPE,0,49,balanced_accuracy,0.997537,"{""n_neighbors"": 28, ""p"": 2, ""weights"": ""distance""}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,0,balanced_accuracy,0.978036,"{""C"": 1.96282248134428}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,1,balanced_accuracy,0.988710,"{""C"": 19.549524484259873}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,2,balanced_accuracy,0.978036,"{""C"": 4.135997393839888}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,3,balanced_accuracy,0.978036,"{""C"": 1.8590843630169627}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,4,balanced_accuracy,0.969835,"{""C"": 0.348280208702833}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,5,balanced_accuracy,0.982142,"{""C"": 7.505241622349544}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,6,balanced_accuracy,0.970656,"{""C"": 0.4222048983149828}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,7,balanced_accuracy,0.987278,"{""C"": 224.2012371372442}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,8,balanced_accuracy,0.988099,"{""C"": 605.3082080079017}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,9,balanced_accuracy,0.965940,"{""C"": 0.1998246739232945}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,10,balanced_accuracy,0.642417,"{""C"": 0.0013243623620587995}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,11,balanced_accuracy,0.988099,"{""C"": 727.35904069289}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,12,balanced_accuracy,0.988710,"{""C"": 53.18089145922433}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,13,balanced_accuracy,0.988710,"{""C"": 49.98270646385491}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,14,balanced_accuracy,0.988710,"{""C"": 30.0936999522138}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,15,balanced_accuracy,0.988710,"{""C"": 55.915776899834604}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,16,balanced_accuracy,0.936796,"{""C"": 0.04148467842958253}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,17,balanced_accuracy,0.987068,"{""C"": 16.590568110568093}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,18,balanced_accuracy,0.988710,"{""C"": 59.36668699780997}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,19,balanced_accuracy,0.985636,"{""C"": 166.96761587575773}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,20,balanced_accuracy,0.904637,"{""C"": 0.01893407317131169}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,21,balanced_accuracy,0.985636,"{""C"": 154.43358374415857}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,22,balanced_accuracy,0.983784,"{""C"": 12.606550779633093}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,23,balanced_accuracy,0.988710,"{""C"": 50.0746147415021}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,24,balanced_accuracy,0.978036,"{""C"": 3.353449552462843}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,25,balanced_accuracy,0.987278,"{""C"": 227.29517749867003}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,26,balanced_accuracy,0.983784,"{""C"": 13.087260927703197}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,27,balanced_accuracy,0.977215,"{""C"": 1.2304563889867333}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,28,balanced_accuracy,0.988710,"{""C"": 29.659612733245613}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,29,balanced_accuracy,0.986665,"{""C"": 110.20473630946317}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,30,balanced_accuracy,0.977215,"{""C"": 1.09527901810768}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,31,balanced_accuracy,0.988710,"{""C"": 21.870375702435624}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,32,balanced_accuracy,0.982142,"{""C"": 6.315914334587736}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,33,balanced_accuracy,0.988710,"{""C"": 39.22969157177084}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,34,balanced_accuracy,0.988099,"{""C"": 423.881370439471}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,35,balanced_accuracy,0.978036,"{""C"": 3.1366815305642564}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,36,balanced_accuracy,0.986665,"{""C"": 106.07346036820745}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,37,balanced_accuracy,0.982142,"{""C"": 8.164246416216786}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,38,balanced_accuracy,0.986665,"{""C"": 84.73341448818303}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,39,balanced_accuracy,0.988099,"{""C"": 347.2455076428232}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,40,balanced_accuracy,0.988710,"{""C"": 32.98524640567209}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,41,balanced_accuracy,0.988710,"{""C"": 55.80838930316726}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,42,balanced_accuracy,0.988710,"{""C"": 21.54265234158943}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,43,balanced_accuracy,0.982142,"{""C"": 7.450599909513475}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,44,balanced_accuracy,0.987278,"{""C"": 291.2007120821255}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,45,balanced_accuracy,0.986665,"{""C"": 95.61744433974576}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,46,balanced_accuracy,0.988099,"{""C"": 677.3384237917422}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,47,balanced_accuracy,0.983784,"{""C"": 12.471356537585496}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,48,balanced_accuracy,0.981321,"{""C"": 4.735546358874458}"
2026-07-06T16:17:59+00:00,logreg,banknote,TPE,0,49,balanced_accuracy,0.978036,"{""C"": 1.9262537883418038}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,0,balanced_accuracy,0.998358,"{""alpha"": 0.0037665768415992965, ""hidden_layer_sizes"": [19], ""learning_rate_init"": 0.006431172050131994}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,1,balanced_accuracy,0.998358,"{""alpha"": 0.0001313028028065861, ""hidden_layer_sizes"": [18], ""learning_rate_init"": 0.008663279761354562}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,2,balanced_accuracy,0.993029,"{""alpha"": 0.028765041432546982, ""hidden_layer_sizes"": [15], ""learning_rate_init"": 0.07780155576901421}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,3,balanced_accuracy,0.996716,"{""alpha"": 0.009091283280651459, ""hidden_layer_sizes"": [13], ""learning_rate_init"": 0.003860866271460547}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,4,balanced_accuracy,0.958148,"{""alpha"": 0.04246031301768214, ""hidden_layer_sizes"": [19], ""learning_rate_init"": 0.00016334587611069497}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,5,balanced_accuracy,0.998358,"{""alpha"": 1.2620948285169311e-06, ""hidden_layer_sizes"": [4], ""learning_rate_init"": 0.03146730406166007}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,6,balanced_accuracy,0.997335,"{""alpha"": 0.022390342721683703, ""hidden_layer_sizes"": [26], ""learning_rate_init"": 0.08626905220714905}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,7,balanced_accuracy,1.000000,"{""alpha"": 0.00020295362430434728, ""hidden_layer_sizes"": [26], ""learning_rate_init"": 0.02195773446539457}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,8,balanced_accuracy,0.880237,"{""alpha"": 0.0015834527427829746, ""hidden_layer_sizes"": [5], ""learning_rate_init"": 0.00026919058249260725}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,9,balanced_accuracy,0.996716,"{""alpha"": 0.0004066695065393846, ""hidden_layer_sizes"": [31], ""learning_rate_init"": 0.0017538232373118048}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,10,balanced_accuracy,0.994051,"{""alpha"": 1.0064174873526486e-05, ""hidden_layer_sizes"": [31], ""learning_rate_init"": 0.0007786964913593174}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,11,balanced_accuracy,1.000000,"{""alpha"": 8.700463748914141e-05, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.013789614594142631}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,12,balanced_accuracy,1.000000,"{""alpha"": 6.40998924830572e-05, ""hidden_layer_sizes"": [25], ""learning_rate_init"": 0.017841641578980404}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,13,balanced_accuracy,0.998358,"{""alpha"": 2.337698204243485e-05, ""hidden_layer_sizes"": [25], ""learning_rate_init"": 0.022458071649677388}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,14,balanced_accuracy,0.997537,"{""alpha"": 0.0005734893352782494, ""hidden_layer_sizes"": [23], ""learning_rate_init"": 0.0026248781872876925}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,15,balanced_accuracy,0.998358,"{""alpha"": 5.283792694672312e-06, ""hidden_layer_sizes"": [29], ""learning_rate_init"": 0.010729517901572838}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,16,balanced_accuracy,1.000000,"{""alpha"": 0.00018805978507621232, ""hidden_layer_sizes"": [22], ""learning_rate_init"": 0.03964342813916577}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,17,balanced_accuracy,0.980500,"{""alpha"": 5.038913716743566e-05, ""hidden_layer_sizes"": [10], ""learning_rate_init"": 0.0013834540117844709}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,18,balanced_accuracy,0.998358,"{""alpha"": 0.0008198329244929507, ""hidden_layer_sizes"": [28], ""learning_rate_init"": 0.005316615794887754}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,19,balanced_accuracy,0.998358,"{""alpha"": 3.8082291949597985e-06, ""hidden_layer_sizes"": [22], ""learning_rate_init"": 0.014183910755607827}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,20,balanced_accuracy,0.999179,"{""alpha"": 0.0002026876661898906, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.04402302103600379}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,21,balanced_accuracy,1.000000,"{""alpha"": 5.856619055001204e-05, ""hidden_layer_sizes"": [25], ""learning_rate_init"": 0.01606564341141768}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,22,balanced_accuracy,0.998358,"{""alpha"": 2.8726167422922144e-05, ""hidden_layer_sizes"": [28], ""learning_rate_init"": 0.02076205978013156}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,23,balanced_accuracy,1.000000,"{""alpha"": 9.516341921922763e-05, ""hidden_layer_sizes"": [21], ""learning_rate_init"": 0.045487459141215894}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,24,balanced_accuracy,0.998358,"{""alpha"": 1.5907383755993717e-05, ""hidden_layer_sizes"": [26], ""learning_rate_init"": 0.010763555635830422}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,25,balanced_accuracy,0.999179,"{""alpha"": 0.0020394966307449927, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.02527362261960225}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,26,balanced_accuracy,0.988090,"{""alpha"": 0.0003686538403260381, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.004694939362741506}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,27,balanced_accuracy,0.998358,"{""alpha"": 7.847889628602583e-05, ""hidden_layer_sizes"": [28], ""learning_rate_init"": 0.007749216860938941}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,28,balanced_accuracy,0.998358,"{""alpha"": 4.523760072581961e-05, ""hidden_layer_sizes"": [29], ""learning_rate_init"": 0.07296859006909018}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,29,balanced_accuracy,1.000000,"{""alpha"": 0.006536185560481633, ""hidden_layer_sizes"": [20], ""learning_rate_init"": 0.015552492325576482}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,30,balanced_accuracy,0.997537,"{""alpha"": 0.0013008184287543508, ""hidden_layer_sizes"": [18], ""learning_rate_init"": 0.003099693257350857}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,31,balanced_accuracy,0.998358,"{""alpha"": 0.00023234518699121959, ""hidden_layer_sizes"": [22], ""learning_rate_init"": 0.042264792631990684}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,32,balanced_accuracy,1.000000,"{""alpha"": 0.000244178199606047, ""hidden_layer_sizes"": [23], ""learning_rate_init"": 0.033174533175589695}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,33,balanced_accuracy,0.998358,"{""alpha"": 0.00012791564460443928, ""hidden_layer_sizes"": [17], ""learning_rate_init"": 0.0071797979539118695}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,34,balanced_accuracy,0.997537,"{""alpha"": 0.0001362441991660012, ""hidden_layer_sizes"": [20], ""learning_rate_init"": 0.07063024156820318}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,35,balanced_accuracy,0.998358,"{""alpha"": 0.0031529800584106362, ""hidden_layer_sizes"": [14], ""learning_rate_init"": 0.011534281850339658}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,36,balanced_accuracy,1.000000,"{""alpha"": 0.0007849590906331554, ""hidden_layer_sizes"": [26], ""learning_rate_init"": 0.05281992641056623}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,37,balanced_accuracy,0.999179,"{""alpha"": 1.1068931937629352e-05, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.027811212364804556}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,38,balanced_accuracy,1.000000,"{""alpha"": 2.6845487613694385e-05, ""hidden_layer_sizes"": [19], ""learning_rate_init"": 0.01930369725279993}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,39,balanced_accuracy,0.997537,"{""alpha"": 0.0001506147930528162, ""hidden_layer_sizes"": [21], ""learning_rate_init"": 0.09740316219756631}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,40,balanced_accuracy,1.000000,"{""alpha"": 0.0004004686119887231, ""hidden_layer_sizes"": [27], ""learning_rate_init"": 0.03148947748984824}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,41,balanced_accuracy,1.000000,"{""alpha"": 6.015932851180765e-05, ""hidden_layer_sizes"": [25], ""learning_rate_init"": 0.016453410124848473}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,42,balanced_accuracy,1.000000,"{""alpha"": 3.801579606379753e-05, ""hidden_layer_sizes"": [30], ""learning_rate_init"": 0.008597339743504828}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,43,balanced_accuracy,1.000000,"{""alpha"": 7.81146023798236e-05, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.012184430439187483}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,44,balanced_accuracy,0.998358,"{""alpha"": 1.7685531017092817e-05, ""hidden_layer_sizes"": [26], ""learning_rate_init"": 0.01939896195783974}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,45,balanced_accuracy,1.000000,"{""alpha"": 4.659405409839642e-06, ""hidden_layer_sizes"": [23], ""learning_rate_init"": 0.03477141742401822}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,46,balanced_accuracy,1.000000,"{""alpha"": 0.00023157102565397455, ""hidden_layer_sizes"": [25], ""learning_rate_init"": 0.05908501167519204}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,47,balanced_accuracy,0.998358,"{""alpha"": 2.077838556091852e-06, ""hidden_layer_sizes"": [27], ""learning_rate_init"": 0.005825974292991211}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,48,balanced_accuracy,0.979679,"{""alpha"": 0.0005738004321041439, ""hidden_layer_sizes"": [2], ""learning_rate_init"": 0.025202511420430264}"
2026-07-06T16:18:55+00:00,mlp,banknote,TPE,0,49,balanced_accuracy,0.927187,"{""alpha"": 0.00011315981774745918, ""hidden_layer_sizes"": [22], ""learning_rate_init"": 0.00015508811724783026}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,0,balanced_accuracy,0.982147,"{""max_depth"": 15, ""max_features"": null, ""min_samples_split"": 13, ""n_estimators"": 297}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,1,balanced_accuracy,0.986665,"{""max_depth"": 18, ""max_features"": ""log2"", ""min_samples_split"": 20, ""n_estimators"": 247}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,2,balanced_accuracy,0.986869,"{""max_depth"": 19, ""max_features"": null, ""min_samples_split"": 3, ""n_estimators"": 306}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,3,balanced_accuracy,0.986665,"{""max_depth"": 18, ""max_features"": ""sqrt"", ""min_samples_split"": 20, ""n_estimators"": 400}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,4,balanced_accuracy,0.992000,"{""max_depth"": 14, ""max_features"": ""sqrt"", ""min_samples_split"": 4, ""n_estimators"": 103}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,5,balanced_accuracy,0.983789,"{""max_depth"": 16, ""max_features"": null, ""min_samples_split"": 10, ""n_estimators"": 169}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,6,balanced_accuracy,0.986665,"{""max_depth"": 13, ""max_features"": ""sqrt"", ""min_samples_split"": 19, ""n_estimators"": 326}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,7,balanced_accuracy,0.950968,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_split"": 14, ""n_estimators"": 364}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,8,balanced_accuracy,0.990358,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_split"": 12, ""n_estimators"": 192}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,9,balanced_accuracy,0.985636,"{""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_split"": 14, ""n_estimators"": 144}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,10,balanced_accuracy,0.991799,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 2, ""n_estimators"": 59}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,11,balanced_accuracy,0.991799,"{""max_depth"": 11, ""max_features"": ""sqrt"", ""min_samples_split"": 2, ""n_estimators"": 62}"
2026-07-06T16:20:03+00:00,rf,banknote,TPE,0,12,balanced_accuracy,0.989537,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_split"": 6, ""n_estimators"": 55}"
